IBEX 35
Spain
Null
<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^IBEX,D,20090508,000000,9310.10,9443.70,9278.60,9408.10,286200,0
^IBEX,D,20090511,000000,9457.60,9460.30,9232.20,9316.80,261000,0
^IBEX,D,20090512,000000,9196.90,9377.80,9181.90,9269.00,308400,0
^IBEX,D,20090513,000000,9320.10,9351.20,8982.50,9000.60,341600,0
^IBEX,D,20090514,000000,8979.30,9002.70,8838.50,8984.20,255000,0
^IBEX,D,20090515,000000,9035.40,9085.00,8922.10,8978.60,219600,0
^IBEX,D,20090518,000000,8879.50,9163.20,8828.50,9159.30,238800,0
^IBEX,D,20090519,000000,9251.70,9387.30,9232.80,9341.60,263400,0
^IBEX,D,20090520,000000,9356.90,9449.40,9261.10,9389.40,289800,0
^IBEX,D,20090521,000000,9282.40,9299.90,9180.60,9225.30,193200,0
^IBEX,D,20090522,000000,9250.10,9378.20,9206.40,9308.60,194000,0
^IBEX,D,20090525,000000,9336.80,9371.70,9175.60,9347.40,97800,0
^IBEX,D,20090526,000000,9294.70,9438.80,9209.60,9405.70,224600,0
^IBEX,D,20090527,000000,9449.00,9522.00,9422.90,9510.80,249200,0
^IBEX,D,20090528,000000,9407.00,9496.00,9368.50,9435.50,209000,0
^IBEX,D,20090529,000000,9519.30,9555.60,9413.10,9424.30,239000,0
^IBEX,D,20090601,000000,9554.80,9671.60,9538.50,9630.90,214400,0
^IBEX,D,20090602,000000,9566.10,9708.80,9554.40,9664.80,243400,0
^IBEX,D,20090603,000000,9706.70,9713.60,9426.50,9464.80,240800,0
^IBEX,D,20090604,000000,9484.50,9530.50,9375.30,9454.60,192400,0
^IBEX,D,20090605,000000,9505.90,9626.60,9455.20,9519.00,231600,0
^IBEX,D,20090608,000000,9485.00,9498.50,9341.90,9396.20,189000,0
^IBEX,D,20090609,000000,9460.30,9536.20,9435.80,9497.70,193200,0
^IBEX,D,20090610,000000,9618.70,9706.40,9605.90,9627.60,228800,0
^IBEX,D,20090611,000000,9624.80,9738.60,9618.90,9708.40,181000,0
^IBEX,D,20090612,000000,9688.30,9741.20,9651.80,9714.40,157400,0
^IBEX,D,20090615,000000,9673.50,9679.40,9494.60,9518.70,191600,0
^IBEX,D,20090616,000000,9540.30,9588.00,9495.00,9497.90,193600,0
^IBEX,D,20090617,000000,9451.40,9471.50,9200.70,9283.20,352600,0
^IBEX,D,20090618,000000,9309.10,9414.20,9218.90,9384.00,243800,0
^IBEX,D,20090619,000000,9373.60,9603.70,9350.70,9580.90,361200,0
^IBEX,D,20090622,000000,9566.80,9566.80,9331.40,9338.50,251600,0
^IBEX,D,20090623,000000,9305.10,9413.30,9285.00,9348.70,250200,0
^IBEX,D,20090624,000000,9389.60,9641.20,9313.30,9617.60,235400,0
^IBEX,D,20090625,000000,9618.60,9714.90,9470.80,9667.20,222200,0
^IBEX,D,20090626,000000,9717.90,9789.40,9625.00,9686.90,196000,0
^IBEX,D,20090629,000000,9642.40,9854.20,9632.80,9845.70,237600,0
^IBEX,D,20090630,000000,9889.80,9890.60,9728.30,9787.80,238000,0
^IBEX,D,20090701,000000,9798.10,9929.40,9792.50,9903.70,219200,0
^IBEX,D,20090702,000000,9857.80,9922.30,9643.50,9643.50,228000,0
^IBEX,D,20090703,000000,9696.80,9723.80,9591.00,9707.80,128400,0
^IBEX,D,20090706,000000,9627.60,9634.10,9469.30,9569.00,177400,0
^IBEX,D,20090707,000000,9597.80,9683.30,9506.60,9520.00,201400,0
^IBEX,D,20090708,000000,9461.80,9503.50,9326.00,9360.60,199800,0
^IBEX,D,20090709,000000,9400.30,9517.70,9390.30,9443.10,177000,0
^IBEX,D,20090710,000000,9382.30,9431.00,9324.60,9344.90,178600,0
^IBEX,D,20090713,000000,9295.30,9579.30,9241.20,9567.40,175400,0
^IBEX,D,20090714,000000,9612.60,9676.10,9551.70,9634.00,175800,0
^IBEX,D,20090715,000000,9687.10,9905.30,9670.80,9905.30,240800,0
^IBEX,D,20090716,000000,9887.70,10069.30,9855.10,9997.60,227400,0
^IBEX,D,20090717,000000,10049.30,10125.80,9962.90,10041.90,173000,0
^IBEX,D,20090720,000000,10136.90,10163.70,10078.70,10142.80,173800,0
^IBEX,D,20090721,000000,10163.00,10222.70,10095.80,10122.20,218800,0
^IBEX,D,20090722,000000,10123.30,10153.40,10046.60,10153.40,169200,0
^IBEX,D,20090723,000000,10176.70,10403.00,10170.80,10369.80,237200,0
^IBEX,D,20090724,000000,10360.90,10496.80,10343.00,10438.60,210200,0
^IBEX,D,20090727,000000,10535.90,10638.70,10488.20,10591.70,201000,0
^IBEX,D,20090728,000000,10614.30,10737.60,10600.40,10664.00,255600,0
^IBEX,D,20090729,000000,10648.90,10743.30,10598.70,10661.60,231800,0
^IBEX,D,20090730,000000,10743.20,10895.30,10663.00,10874.40,248000,0
^IBEX,D,20090731,000000,10841.50,10932.90,10778.30,10855.10,267200,0
^IBEX,D,20090803,000000,10809.90,10952.70,10800.10,10901.00,182000,0
^IBEX,D,20090804,000000,10905.70,10905.70,10758.20,10876.80,157200,0
^IBEX,D,20090805,000000,10880.60,10922.50,10672.60,10704.40,188200,0
^IBEX,D,20090806,000000,10808.70,10849.90,10730.20,10776.00,196000,0
^IBEX,D,20090807,000000,10738.70,10984.00,10713.20,10947.60,185400,0
^IBEX,D,20090810,000000,10934.20,10934.20,10848.20,10923.00,108000,0
^IBEX,D,20090811,000000,10947.90,11011.30,10786.00,10831.90,142200,0
^IBEX,D,20090812,000000,10808.20,10955.90,10737.70,10933.80,143200,0
^IBEX,D,20090813,000000,10942.50,11144.10,10925.80,11046.80,175200,0
^IBEX,D,20090814,000000,11055.50,11120.70,10852.80,10901.90,137800,0
^IBEX,D,20090817,000000,10857.40,10857.40,10537.90,10598.50,183000,0
^IBEX,D,20090818,000000,10626.50,10708.30,10599.20,10708.30,110200,0
^IBEX,D,20090819,000000,10616.90,10749.20,10511.90,10695.50,127200,0
^IBEX,D,20090820,000000,10804.80,10918.00,10795.10,10892.50,123600,0
^IBEX,D,20090821,000000,10880.10,11193.90,10847.70,11161.00,205800,0
^IBEX,D,20090824,000000,11239.80,11349.20,11189.70,11303.80,162000,0
^IBEX,D,20090825,000000,11255.40,11433.20,11219.50,11427.80,183600,0
^IBEX,D,20090826,000000,11400.70,11446.10,11319.00,11376.40,164400,0
^IBEX,D,20090827,000000,11342.70,11422.70,11293.80,11356.90,147200,0
^IBEX,D,20090828,000000,11419.40,11522.80,11395.80,11442.70,160000,0
^IBEX,D,20090831,000000,11359.80,11481.40,11342.90,11365.10,132400,0
^IBEX,D,20090901,000000,11434.00,11443.00,11167.60,11173.00,178400,0
^IBEX,D,20090902,000000,11126.60,11138.80,10874.40,10999.70,220600,0
^IBEX,D,20090903,000000,11022.70,11109.20,10969.40,11018.10,176000,0
^IBEX,D,20090904,000000,11088.20,11222.70,11064.70,11222.70,194000,0
^IBEX,D,20090907,000000,11328.20,11416.50,11319.70,11388.60,133600,0
^IBEX,D,20090908,000000,11425.40,11463.70,11319.90,11366.60,193600,0
^IBEX,D,20090909,000000,11325.00,11469.90,11319.30,11462.00,166200,0
^IBEX,D,20090910,000000,11514.10,11516.70,11260.00,11340.80,218400,0
^IBEX,D,20090911,000000,11388.40,11531.40,11387.40,11452.60,170200,0
^IBEX,D,20090914,000000,11343.50,11517.10,11283.00,11492.60,182400,0
^IBEX,D,20090915,000000,11520.70,11631.80,11481.00,11593.30,165400,0
^IBEX,D,20090916,000000,11657.50,11800.00,11648.80,11746.90,205800,0
^IBEX,D,20090917,000000,11836.80,11836.80,11687.30,11771.00,211000,0
^IBEX,D,20090918,000000,11728.60,11837.70,11718.20,11777.30,280800,0
^IBEX,D,20090921,000000,11772.30,11774.00,11623.00,11727.40,165200,0
^IBEX,D,20090922,000000,11784.20,11899.30,11771.60,11816.70,182600,0
^IBEX,D,20090923,000000,11813.10,11879.60,11801.10,11853.30,155000,0
^IBEX,D,20090924,000000,11808.00,11900.90,11640.80,11695.90,216400,0
^IBEX,D,20090925,000000,11692.80,11712.50,11561.00,11643.80,156600,0
^IBEX,D,20090928,000000,11622.00,11891.20,11541.20,11891.20,183200,0
^IBEX,D,20090929,000000,11933.50,11938.20,11801.70,11853.70,174200,0
^IBEX,D,20090930,000000,11870.00,11929.50,11628.90,11756.10,225400,0
^IBEX,D,20091001,000000,11766.60,11851.10,11511.40,11518.20,216400,0
^IBEX,D,20091002,000000,11385.40,11427.80,11268.50,11326.70,264400,0
^IBEX,D,20091005,000000,11322.20,11579.00,11271.00,11557.00,257200,0
^IBEX,D,20091006,000000,11594.70,11836.00,11591.80,11817.10,279400,0
^IBEX,D,20091007,000000,11821.90,11854.30,11671.30,11721.40,207800,0
^IBEX,D,20091008,000000,11857.80,11905.70,11753.10,11814.30,223000,0
^IBEX,D,20091009,000000,11809.00,11907.50,11691.80,11743.20,213800,0
^IBEX,D,20091012,000000,11760.70,11870.30,11734.10,11748.80,138400,0
^IBEX,D,20091013,000000,11717.00,11735.70,11542.10,11608.30,190400,0
^IBEX,D,20091014,000000,11714.20,11881.70,11713.10,11870.90,264000,0
^IBEX,D,20091015,000000,11900.30,11942.80,11792.80,11849.70,241400,0
^IBEX,D,20091016,000000,11889.40,11952.90,11611.50,11676.40,311200,0
^IBEX,D,20091019,000000,11747.70,11907.00,11730.50,11885.30,206000,0
^IBEX,D,20091020,000000,11945.70,11951.80,11782.60,11790.20,180800,0
^IBEX,D,20091021,000000,11786.60,11911.40,11644.90,11875.20,204800,0
^IBEX,D,20091022,000000,11713.00,11855.50,11686.30,11828.60,198400,0
^IBEX,D,20091023,000000,11911.00,11960.40,11733.40,11739.80,214800,0
^IBEX,D,20091026,000000,11796.80,11833.20,11583.80,11622.60,195800,0
^IBEX,D,20091027,000000,11590.40,11679.30,11546.40,11634.00,193600,0
^IBEX,D,20091028,000000,11588.00,11600.00,11378.80,11429.80,235200,0
^IBEX,D,20091029,000000,11398.70,11690.40,11357.70,11683.40,232200,0
^IBEX,D,20091030,000000,11689.00,11761.10,11366.20,11414.80,214000,0
^IBEX,D,20091102,000000,11354.00,11514.80,11344.30,11465.80,156200,0
^IBEX,D,20091103,000000,11328.50,11358.40,11179.90,11242.40,215400,0
^IBEX,D,20091104,000000,11308.70,11398.80,11286.00,11387.70,166800,0
^IBEX,D,20091105,000000,11313.90,11621.10,11249.60,11548.90,180000,0
^IBEX,D,20091106,000000,11518.00,11627.70,11391.60,11580.60,188600,0
^IBEX,D,20091109,000000,11654.70,11816.80,11653.80,11816.80,141000,0
^IBEX,D,20091110,000000,11807.40,11891.90,11777.80,11814.00,182200,0
^IBEX,D,20091111,000000,11822.90,11893.60,11784.90,11801.40,187200,0
^IBEX,D,20091112,000000,11790.20,11916.40,11757.40,11834.50,209800,0
^IBEX,D,20091113,000000,11835.30,11868.60,11754.10,11867.00,203200,0
^IBEX,D,20091116,000000,11943.00,12007.10,11910.10,11986.90,188800,0
^IBEX,D,20091117,000000,11964.90,12016.10,11928.60,11959.40,175400,0
^IBEX,D,20091118,000000,12004.00,12102.60,11999.30,12034.40,174200,0
^IBEX,D,20091119,000000,12028.40,12029.70,11817.00,11846.20,176200,0
^IBEX,D,20091120,000000,11888.90,11942.20,11702.20,11719.30,203600,0
^IBEX,D,20091123,000000,11845.90,11975.90,11832.90,11940.50,131800,0
^IBEX,D,20091124,000000,11832.80,11973.00,11808.00,11905.20,142800,0
^IBEX,D,20091125,000000,12004.10,12021.50,11900.60,11965.80,131600,0
^IBEX,D,20091126,000000,11894.20,11904.50,11639.20,11657.50,180200,0
^IBEX,D,20091127,000000,11431.40,11829.20,11415.80,11776.80,205600,0
^IBEX,D,20091130,000000,11839.40,11874.60,11603.60,11644.70,169800,0
^IBEX,D,20091201,000000,11746.20,11878.20,11735.90,11862.10,185800,0
^IBEX,D,20091202,000000,11856.70,11930.50,11788.20,11868.80,163000,0
^IBEX,D,20091203,000000,11969.00,11998.30,11881.30,11905.30,161000,0
^IBEX,D,20091204,000000,11864.40,12055.30,11831.60,12032.20,188000,0
^IBEX,D,20091207,000000,11975.80,12065.00,11930.50,12011.80,120800,0
^IBEX,D,20091208,000000,11957.30,12035.00,11758.40,11808.90,153000,0
^IBEX,D,20091209,000000,11771.70,11833.70,11497.40,11541.20,291200,0
^IBEX,D,20091210,000000,11535.10,11610.40,11468.70,11594.70,226200,0
^IBEX,D,20091211,000000,11610.50,11676.70,11598.30,11616.00,210800,0
^IBEX,D,20091214,000000,11705.40,11748.90,11645.50,11705.90,151200,0
^IBEX,D,20091215,000000,11696.70,11757.50,11592.40,11735.50,185800,0
^IBEX,D,20091216,000000,11747.10,11875.20,11739.70,11863.20,207600,0
^IBEX,D,20091217,000000,11764.40,11820.50,11648.60,11696.90,190800,0
^IBEX,D,20091218,000000,11709.60,11814.10,11622.60,11645.00,255600,0
^IBEX,D,20091221,000000,11696.90,11843.00,11656.80,11830.80,160000,0
^IBEX,D,20091222,000000,11810.20,11943.40,11810.00,11890.80,148400,0
^IBEX,D,20091223,000000,11957.10,11990.40,11916.40,11967.50,124600,0
^IBEX,D,20091228,000000,12014.00,12070.90,11995.70,12023.20,92200,0
^IBEX,D,20091229,000000,12034.70,12056.50,11985.20,12035.10,99400,0
^IBEX,D,20091230,000000,12018.40,12020.10,11923.00,11940.00,103400,0
^IBEX,D,20100104,000000,11986.50,12145.10,11986.10,12145.10,184200,0
^IBEX,D,20100105,000000,12141.80,12240.50,12139.80,12204.40,238400,0
^IBEX,D,20100106,000000,12216.40,12230.70,12147.60,12222.50,123800,0
^IBEX,D,20100107,000000,12163.00,12199.70,12079.10,12166.30,192400,0
^IBEX,D,20100108,000000,12218.00,12232.20,12079.90,12163.00,213200,0
^IBEX,D,20100111,000000,12192.50,12233.90,12066.10,12074.50,230800,0
^IBEX,D,20100112,000000,12094.40,12134.20,11941.10,11966.10,186800,0
^IBEX,D,20100113,000000,11923.00,12027.20,11909.60,11958.30,181800,0
^IBEX,D,20100114,000000,12049.10,12050.40,11902.30,11999.80,153800,0
^IBEX,D,20100115,000000,12028.50,12085.30,11818.60,11845.00,236400,0
^IBEX,D,20100118,000000,11888.50,11897.70,11788.80,11870.70,95600,0
^IBEX,D,20100119,000000,11850.40,12049.20,11772.50,12022.60,202400,0
^IBEX,D,20100120,000000,11987.30,12039.00,11642.50,11709.00,233600,0
^IBEX,D,20100121,000000,11771.80,11788.80,11414.10,11444.00,288200,0
^IBEX,D,20100122,000000,11410.00,11423.50,11204.50,11373.40,302600,0
^IBEX,D,20100125,000000,11275.40,11383.30,11223.70,11249.30,203600,0
^IBEX,D,20100126,000000,11158.80,11385.50,11140.40,11347.30,217400,0
^IBEX,D,20100127,000000,11199.50,11203.90,10997.70,11042.20,328400,0
^IBEX,D,20100128,000000,11154.90,11200.50,10829.30,10829.30,287000,0
^IBEX,D,20100129,000000,10904.00,11045.30,10821.20,10947.70,222400,0
^IBEX,D,20100201,000000,10852.40,11033.70,10839.40,10995.20,202800,0
^IBEX,D,20100202,000000,11022.40,11158.40,10945.50,11140.90,208600,0
^IBEX,D,20100203,000000,11189.60,11201.60,10867.80,10888.40,269200,0
^IBEX,D,20100204,000000,10882.30,10920.10,10220.70,10241.70,503400,0
^IBEX,D,20100205,000000,10123.30,10277.50,9916.60,10103.30,537800,0
^IBEX,D,20100208,000000,10132.10,10259.20,9970.90,10206.30,310600,0
^IBEX,D,20100209,000000,10160.80,10339.20,10084.90,10275.40,279600,0
^IBEX,D,20100210,000000,10383.10,10543.10,10358.90,10455.00,306800,0
^IBEX,D,20100211,000000,10554.50,10557.40,10162.70,10281.70,263000,0
^IBEX,D,20100212,000000,10393.90,10409.80,10149.20,10224.90,183600,0
^IBEX,D,20100215,000000,10298.50,10386.80,10240.30,10293.60,110000,0
^IBEX,D,20100216,000000,10397.90,10430.50,10230.40,10393.90,151800,0
^IBEX,D,20100217,000000,10470.90,10551.50,10426.50,10498.60,198800,0
^IBEX,D,20100218,000000,10466.70,10574.20,10417.90,10574.20,197400,0
^IBEX,D,20100219,000000,10472.40,10676.70,10404.00,10676.70,244800,0
^IBEX,D,20100222,000000,10752.50,10773.60,10541.10,10570.50,150200,0
^IBEX,D,20100223,000000,10597.60,10638.60,10267.50,10312.90,212000,0
^IBEX,D,20100224,000000,10304.70,10333.80,10089.40,10254.00,221800,0
^IBEX,D,20100225,000000,10195.60,10312.40,10047.20,10126.20,219800,0
^IBEX,D,20100226,000000,10243.40,10345.20,10118.40,10333.60,230200,0
^IBEX,D,20100301,000000,10434.70,10504.90,10287.60,10434.90,164800,0
^IBEX,D,20100302,000000,10441.80,10532.90,10339.30,10521.50,176200,0
^IBEX,D,20100303,000000,10485.10,10679.50,10411.80,10664.50,194800,0
^IBEX,D,20100304,000000,10595.60,10814.60,10577.10,10745.30,231200,0
^IBEX,D,20100305,000000,10780.10,11032.80,10718.60,11019.80,217400,0
^IBEX,D,20100308,000000,11103.10,11123.80,11031.70,11078.30,170600,0
^IBEX,D,20100309,000000,11101.10,11108.60,10911.10,11002.80,170600,0
^IBEX,D,20100310,000000,11018.30,11121.00,10976.80,11121.00,166400,0
^IBEX,D,20100311,000000,11076.20,11128.00,10988.30,11045.40,156000,0
^IBEX,D,20100312,000000,11078.90,11181.30,11049.40,11077.00,148400,0
^IBEX,D,20100315,000000,11069.90,11078.30,10932.20,10957.80,145600,0
^IBEX,D,20100316,000000,11028.60,11061.80,10921.10,11059.30,167000,0
^IBEX,D,20100317,000000,11128.00,11190.00,11090.40,11166.80,172200,0
^IBEX,D,20100318,000000,11119.60,11156.40,11021.30,11073.50,177400,0
^IBEX,D,20100319,000000,11132.40,11141.40,10929.60,10990.80,277800,0
^IBEX,D,20100322,000000,10959.60,10960.40,10694.20,10861.90,212800,0
^IBEX,D,20100323,000000,10884.50,11013.90,10864.80,10996.20,215000,0
^IBEX,D,20100324,000000,11027.00,11041.10,10747.50,10866.30,217800,0
^IBEX,D,20100325,000000,10908.50,11092.80,10825.90,11091.40,189800,0
^IBEX,D,20100326,000000,11054.10,11124.00,11004.00,11071.10,150000,0
^IBEX,D,20100329,000000,11108.20,11166.40,11013.00,11091.00,134400,0
^IBEX,D,20100330,000000,11133.60,11157.00,10968.00,10980.70,131800,0
^IBEX,D,20100331,000000,10942.80,11014.80,10774.00,10871.30,196200,0
^IBEX,D,20100401,000000,10950.40,11067.90,10893.00,11067.90,127800,0
^IBEX,D,20100406,000000,11143.20,11185.10,10968.20,11160.60,165600,0
^IBEX,D,20100407,000000,11152.30,11235.70,11083.20,11191.30,213800,0
^IBEX,D,20100408,000000,11134.00,11153.00,10977.00,11076.30,203000,0
^IBEX,D,20100409,000000,11161.10,11408.50,11139.50,11394.20,257600,0
^IBEX,D,20100412,000000,11468.00,11554.80,11416.10,11460.80,191800,0
^IBEX,D,20100413,000000,11415.80,11535.70,11403.50,11461.00,196600,0
^IBEX,D,20100414,000000,11519.60,11566.10,11460.20,11503.70,155800,0
^IBEX,D,20100415,000000,11533.10,11543.90,11372.00,11523.50,196800,0
^IBEX,D,20100416,000000,11441.70,11546.90,11210.50,11259.70,318000,0
^IBEX,D,20100419,000000,11155.50,11264.10,11118.20,11199.50,200600,0
^IBEX,D,20100420,000000,11256.30,11334.70,11140.10,11305.60,186400,0
^IBEX,D,20100421,000000,11328.50,11337.30,11041.80,11064.70,210800,0
^IBEX,D,20100422,000000,11045.10,11079.20,10753.40,10821.90,297200,0
^IBEX,D,20100423,000000,10833.20,11027.30,10759.70,10918.20,225400,0
^IBEX,D,20100426,000000,11042.70,11092.60,10837.80,10939.30,243600,0
^IBEX,D,20100427,000000,10884.60,10904.50,10480.90,10480.90,317200,0
^IBEX,D,20100428,000000,10350.80,10480.30,10077.90,10167.00,502800,0
^IBEX,D,20100429,000000,10190.70,10511.30,10138.60,10441.00,325200,0
^IBEX,D,20100430,000000,10477.10,10648.60,10382.20,10492.20,270800,0
^IBEX,D,20100503,000000,10426.20,10452.20,10272.00,10422.80,162600,0
^IBEX,D,20100504,000000,10363.60,10411.80,9812.80,9859.10,462200,0
^IBEX,D,20100505,000000,9864.60,9904.50,9505.70,9635.20,516200,0
^IBEX,D,20100506,000000,9539.20,9837.50,9267.50,9352.60,460600,0
^IBEX,D,20100507,000000,9175.40,9568.80,8925.90,9046.10,539400,0
^IBEX,D,20100510,000000,9059.20,10351.90,9058.60,10351.90,694200,0
^IBEX,D,20100511,000000,10056.70,10146.80,9731.30,10008.60,372000,0
^IBEX,D,20100512,000000,9927.90,10284.90,9812.20,10089.80,296200,0
^IBEX,D,20100513,000000,10222.50,10222.50,9846.30,9977.50,230200,0
^IBEX,D,20100514,000000,9891.10,9896.80,9192.60,9314.70,397400,0
^IBEX,D,20100517,000000,9224.30,9488.40,9140.50,9286.10,292000,0
^IBEX,D,20100518,000000,9480.90,9716.80,9419.60,9627.60,280400,0
^IBEX,D,20100519,000000,9430.30,9518.40,9233.20,9376.50,292600,0
^IBEX,D,20100520,000000,9471.70,9564.10,9037.50,9270.50,323400,0
^IBEX,D,20100521,000000,9288.50,9443.50,9005.90,9407.30,468400,0
^IBEX,D,20100524,000000,9514.80,9552.30,9169.80,9287.90,184400,0
^IBEX,D,20100525,000000,8969.90,9027.40,8812.10,9004.40,342200,0
^IBEX,D,20100526,000000,9156.00,9241.80,9042.60,9042.60,329200,0
^IBEX,D,20100527,000000,9129.50,9395.10,8906.80,9334.90,351400,0
^IBEX,D,20100528,000000,9452.10,9492.10,9372.20,9425.50,237600,0
^IBEX,D,20100531,000000,9346.10,9403.80,9328.40,9359.40,114200,0
^IBEX,D,20100601,000000,9282.20,9356.20,9019.40,9299.70,241600,0
^IBEX,D,20100602,000000,9212.10,9304.50,9031.90,9268.00,229400,0
^IBEX,D,20100603,000000,9469.70,9488.80,9258.30,9276.20,209200,0
^IBEX,D,20100604,000000,9289.60,9315.10,8881.70,8923.40,324000,0
^IBEX,D,20100607,000000,8825.20,8962.60,8664.00,8795.30,244800,0
^IBEX,D,20100608,000000,8880.40,8888.90,8563.60,8669.80,263200,0
^IBEX,D,20100609,000000,8725.90,8868.70,8610.60,8868.70,273000,0
^IBEX,D,20100610,000000,8807.80,9242.60,8712.30,9198.20,291800,0
^IBEX,D,20100611,000000,9276.00,9648.70,9265.70,9561.70,422400,0
^IBEX,D,20100614,000000,9662.00,9690.70,9483.70,9584.00,265800,0
^IBEX,D,20100615,000000,9475.80,9764.90,9414.00,9742.00,257000,0
^IBEX,D,20100616,000000,9803.90,9838.80,9572.20,9683.30,250800,0
^IBEX,D,20100617,000000,9671.00,9841.30,9650.90,9755.10,239400,0
^IBEX,D,20100618,000000,9774.80,10051.80,9773.60,9971.80,398800,0
^IBEX,D,20100621,000000,10127.70,10209.50,10016.00,10071.90,204000,0
^IBEX,D,20100622,000000,10020.70,10071.70,9872.00,10016.10,225600,0
^IBEX,D,20100623,000000,9896.60,10031.30,9824.70,9886.00,186400,0
^IBEX,D,20100624,000000,9953.70,9969.80,9549.30,9586.50,221800,0
^IBEX,D,20100625,000000,9576.40,9677.60,9451.50,9535.00,229400,0
^IBEX,D,20100628,000000,9612.40,9705.20,9490.10,9688.50,186800,0
^IBEX,D,20100629,000000,9525.40,9544.90,9160.40,9160.40,247600,0
^IBEX,D,20100630,000000,9212.10,9407.40,9122.60,9263.40,280000,0
^IBEX,D,20100701,000000,9041.70,9341.00,8977.70,9178.20,277600,0
^IBEX,D,20100702,000000,9228.00,9434.30,9158.70,9250.80,209600,0
^IBEX,D,20100705,000000,9247.30,9367.30,9202.00,9281.50,153600,0
^IBEX,D,20100706,000000,9356.00,9698.10,9346.30,9615.00,222600,0
^IBEX,D,20100707,000000,9529.80,9987.40,9457.00,9987.40,345200,0
^IBEX,D,20100708,000000,10067.90,10120.70,9929.60,10080.50,321000,0
^IBEX,D,20100709,000000,10165.40,10185.50,10044.70,10127.30,204200,0
^IBEX,D,20100712,000000,10145.40,10146.40,9967.50,10058.20,153800,0
^IBEX,D,20100713,000000,10084.60,10259.50,10044.00,10259.50,181600,0
^IBEX,D,20100714,000000,10309.60,10315.20,10159.40,10278.50,183800,0
^IBEX,D,20100715,000000,10232.70,10318.70,10077.30,10160.20,249600,0
^IBEX,D,20100716,000000,10196.20,10253.90,9913.30,9991.70,206800,0
^IBEX,D,20100719,000000,9961.30,10157.60,9849.90,9929.80,154000,0
^IBEX,D,20100720,000000,10036.20,10076.20,9804.90,10061.30,192400,0
^IBEX,D,20100721,000000,10129.10,10168.30,10003.50,10040.80,185000,0
^IBEX,D,20100722,000000,9974.40,10334.70,9967.80,10302.90,203200,0
^IBEX,D,20100723,000000,10257.50,10417.30,10221.40,10388.20,279600,0
